municipality,name,year,middle_income
2505,Arvidsjaur,2006,195000.0
2505,Arvidsjaur,2007,199700.0
2505,Arvidsjaur,2008,208300.0
2505,Arvidsjaur,2009,215300.0
2505,Arvidsjaur,2010,219900.0
2505,Arvidsjaur,2011,226500.0
2505,Arvidsjaur,2012,235600.0
2505,Arvidsjaur,2013,241700.0
2505,Arvidsjaur,2014,244400.0
2506,Arjeplog,2001,162400.0
2506,Arjeplog,2002,164100.0
2506,Arjeplog,2003,172800.0
2506,Arjeplog,2004,175900.0
2506,Arjeplog,2005,179900.0
2506,Arjeplog,2006,185700.0
2506,Arjeplog,2007,191700.0
2506,Arjeplog,2008,201200.0
2506,Arjeplog,2009,209200.0
2506,Arjeplog,2010,213500.0
2506,Arjeplog,2011,218600.0
2506,Arjeplog,2012,230100.0
2506,Arjeplog,2013,236100.0
2506,Arjeplog,2014,242200.0
2510,Jokkmokk,2001,162400.0
2510,Jokkmokk,2002,167500.0
2510,Jokkmokk,2003,176900.0
2510,Jokkmokk,2004,182300.0
2510,Jokkmokk,2005,187800.0
2510,Jokkmokk,2006,190100.0
2510,Jokkmokk,2007,197700.0
2510,Jokkmokk,2008,205000.0
2510,Jokkmokk,2009,211800.0
2510,Jokkmokk,2010,213200.0
2510,Jokkmokk,2011,220200.0
2510,Jokkmokk,2012,229400.0
2510,Jokkmokk,2013,240000.0
2510,Jokkmokk,2014,245600.0
2513,Överkalix,2001,156800.0
2513,Överkalix,2002,162700.0
2513,Överkalix,2003,170400.0
2513,Överkalix,2004,174100.0
2513,Överkalix,2005,177000.0
2513,Överkalix,2006,182400.0
2513,Överkalix,2007,189200.0
2513,Överkalix,2008,197200.0
2513,Överkalix,2009,201300.0
2513,Överkalix,2010,203600.0
2513,Överkalix,2011,211400.0
2513,Överkalix,2012,222200.0
2513,Överkalix,2013,228100.0
2513,Överkalix,2014,235000.0
2514,Kalix,2001,170100.0
2514,Kalix,2002,177200.0
2514,Kalix,2003,183900.0
2514,Kalix,2004,187500.0
2514,Kalix,2005,190300.0
2514,Kalix,2006,197900.0
2514,Kalix,2007,205300.0
2514,Kalix,2008,212100.0
2514,Kalix,2009,217000.0
2514,Kalix,2010,221100.0
2514,Kalix,2011,227000.0
2514,Kalix,2012,236500.0
2514,Kalix,2013,244000.0
2514,Kalix,2014,248300.0
2518,Övertorneå,2001,147800.0
2518,Övertorneå,2002,155200.0
2518,Övertorneå,2003,163600.0
2518,Övertorneå,2004,168100.0
2518,Övertorneå,2005,171300.0
2518,Övertorneå,2006,177600.0
2518,Övertorneå,2007,184300.0
2518,Övertorneå,2008,191900.0
2518,Övertorneå,2009,194200.0
2518,Övertorneå,2010,196200.0
2518,Övertorneå,2011,203900.0
2518,Övertorneå,2012,212500.0
2518,Övertorneå,2013,216600.0
2518,Övertorneå,2014,220200.0
2521,Pajala,2001,148900.0
2521,Pajala,2002,154800.0
2521,Pajala,2003,163100.0
2521,Pajala,2004,166200.0
2521,Pajala,2005,170200.0
2521,Pajala,2006,176900.0
2521,Pajala,2007,184800.0
2521,Pajala,2008,193400.0
2521,Pajala,2009,197800.0
2521,Pajala,2010,205800.0
2521,Pajala,2011,212600.0
2521,Pajala,2012,224700.0
2521,Pajala,2013,232400.0
2521,Pajala,2014,242600.0
2523,Gällivare,2001,181800.0
2523,Gällivare,2002,188000.0
2523,Gällivare,2003,194900.0
2523,Gällivare,2004,201500.0
2523,Gällivare,2005,208500.0
2523,Gällivare,2006,216700.0
2523,Gällivare,2007,225900.0
2523,Gällivare,2008,236300.0
2523,Gällivare,2009,240600.0
2523,Gällivare,2010,253500.0
2523,Gällivare,2011,263600.0
2523,Gällivare,2012,276600.0
2523,Gällivare,2013,286800.0
2523,Gällivare,2014,292900.0
2560,Älvsbyn,2001,163900.0
2560,Älvsbyn,2002,170700.0
2560,Älvsbyn,2003,178600.0
2560,Älvsbyn,2004,182400.0
2560,Älvsbyn,2005,185600.0
2560,Älvsbyn,2006,191800.0
2560,Älvsbyn,2007,196500.0
2560,Älvsbyn,2008,206300.0
2560,Älvsbyn,2009,209800.0
2560,Älvsbyn,2010,212500.0
2560,Älvsbyn,2011,218700.0
2560,Älvsbyn,2012,228500.0
2560,Älvsbyn,2013,233700.0
2560,Älvsbyn,2014,239400.0
2580,Luleå,2001,183400.0
2580,Luleå,2002,189100.0
2580,Luleå,2003,195700.0
2580,Luleå,2004,199800.0
2580,Luleå,2005,204800.0
2580,Luleå,2006,210500.0
2580,Luleå,2007,219100.0
2580,Luleå,2008,228100.0
2580,Luleå,2009,231100.0
2580,Luleå,2010,236700.0
2580,Luleå,2011,243400.0
2580,Luleå,2012,252600.0
2580,Luleå,2013,262000.0
2580,Luleå,2014,268800.0
2581,Piteå,2001,177700.0
2581,Piteå,2002,185000.0
2581,Piteå,2003,191600.0
2581,Piteå,2004,195500.0
2581,Piteå,2005,200100.0
2581,Piteå,2006,207200.0
2581,Piteå,2007,216100.0
2581,Piteå,2008,224800.0
2581,Piteå,2009,229100.0
2581,Piteå,2010,232600.0
2581,Piteå,2011,239200.0
2581,Piteå,2012,247900.0
2581,Piteå,2013,255200.0
2581,Piteå,2014,261800.0
2582,Boden,2001,177000.0
2582,Boden,2002,183100.0
2582,Boden,2003,190300.0
2582,Boden,2004,194700.0
2582,Boden,2005,198800.0
2582,Boden,2006,203700.0
2582,Boden,2007,210600.0
2582,Boden,2008,218800.0
2582,Boden,2009,223200.0
2582,Boden,2010,227200.0
2582,Boden,2011,232500.0
2582,Boden,2012,242700.0
2582,Boden,2013,249600.0
2582,Boden,2014,256300.0
2583,Haparanda,2001,149500.0
2583,Haparanda,2002,156500.0
2583,Haparanda,2003,163400.0
2583,Haparanda,2004,168200.0
2583,Haparanda,2005,172800.0
2583,Haparanda,2006,177900.0
2583,Haparanda,2007,185400.0
2583,Haparanda,2008,191200.0
2583,Haparanda,2009,194600.0
2583,Haparanda,2010,197200.0
2583,Haparanda,2011,202700.0
2583,Haparanda,2012,211900.0
2583,Haparanda,2013,216000.0
2583,Haparanda,2014,220700.0
2584,Kiruna,2001,187100.0
2584,Kiruna,2002,194500.0
2584,Kiruna,2003,200500.0
2584,Kiruna,2004,207600.0
2584,Kiruna,2005,215500.0
2584,Kiruna,2006,226000.0
2584,Kiruna,2007,235900.0
2584,Kiruna,2008,246400.0
2584,Kiruna,2009,248200.0
2584,Kiruna,2010,261900.0
2584,Kiruna,2011,274600.0
2584,Kiruna,2012,288600.0
2584,Kiruna,2013,297300.0
2584,Kiruna,2014,301300.0
