municipality,name,year,population
0780,Växjö,1976,62537.0
0780,Växjö,1977,63045.0
0780,Växjö,1978,63340.0
0780,Växjö,1979,63763.0
0780,Växjö,1980,64661.0
0780,Växjö,1981,65072.0
0780,Växjö,1982,65450.0
0780,Växjö,1983,65859.0
0780,Växjö,1984,66173.0
0780,Växjö,1985,66554.0
0780,Växjö,1986,66925.0
0780,Växjö,1987,67350.0
0780,Växjö,1988,68499.0
0780,Växjö,1989,68849.0
0780,Växjö,1990,69547.0
0780,Växjö,1991,70067.0
0780,Växjö,1992,70704.0
0780,Växjö,1993,71396.0
0780,Växjö,1994,72432.0
0780,Växjö,1995,72767.0
0780,Växjö,1996,73089.0
0780,Växjö,1997,73436.0
0780,Växjö,1998,73698.0
0780,Växjö,1999,73770.0
0780,Växjö,2000,73901.0
0780,Växjö,2001,74082.0
0780,Växjö,2002,75036.0
0780,Växjö,2003,75848.0
0780,Växjö,2004,76755.0
0780,Växjö,2005,77363.0
0780,Växjö,2006,78473.0
0780,Växjö,2007,79562.0
0780,Växjö,2008,81074.0
0780,Växjö,2009,82023.0
0780,Växjö,2010,83005.0
0780,Växjö,2011,83710.0
0780,Växjö,2012,84800.0
0780,Växjö,2013,85822.0
0780,Växjö,2014,86970.0
0780,Växjö,2015,88108.0
0781,Ljungby,1968,25247.0
0781,Ljungby,1969,25647.0
0781,Ljungby,1970,26079.0
0781,Ljungby,1971,26100.0
0781,Ljungby,1972,26038.0
0781,Ljungby,1973,26008.0
0781,Ljungby,1974,26107.0
0781,Ljungby,1975,26264.0
0781,Ljungby,1976,26451.0
0781,Ljungby,1977,26675.0
0781,Ljungby,1978,26749.0
0781,Ljungby,1979,27097.0
0781,Ljungby,1980,27409.0
0781,Ljungby,1981,27329.0
0781,Ljungby,1982,27339.0
0781,Ljungby,1983,27382.0
0781,Ljungby,1984,27360.0
0781,Ljungby,1985,27234.0
0781,Ljungby,1986,27174.0
0781,Ljungby,1987,27199.0
0781,Ljungby,1988,27176.0
0781,Ljungby,1989,27297.0
0781,Ljungby,1990,27490.0
0781,Ljungby,1991,27602.0
0781,Ljungby,1992,27677.0
0781,Ljungby,1993,27587.0
0781,Ljungby,1994,27642.0
0781,Ljungby,1995,27601.0
0781,Ljungby,1996,27543.0
0781,Ljungby,1997,27467.0
0781,Ljungby,1998,27376.0
0781,Ljungby,1999,27140.0
0781,Ljungby,2000,27078.0
0781,Ljungby,2001,27055.0
0781,Ljungby,2002,26943.0
0781,Ljungby,2003,26897.0
0781,Ljungby,2004,27004.0
0781,Ljungby,2005,27093.0
0781,Ljungby,2006,27121.0
0781,Ljungby,2007,27276.0
0781,Ljungby,2008,27430.0
0781,Ljungby,2009,27410.0
0781,Ljungby,2010,27297.0
0781,Ljungby,2011,27357.0
0781,Ljungby,2012,27423.0
0781,Ljungby,2013,27277.0
0781,Ljungby,2014,27522.0
0781,Ljungby,2015,27638.0
0821,Högsby,1968,8569.0
0821,Högsby,1969,8437.0
0821,Högsby,1970,8322.0
0821,Högsby,1971,8230.0
0821,Högsby,1972,8087.0
0821,Högsby,1973,7925.0
0821,Högsby,1974,7766.0
0821,Högsby,1975,7671.0
0821,Högsby,1976,7694.0
0821,Högsby,1977,7738.0
0821,Högsby,1978,7779.0
0821,Högsby,1979,7845.0
0821,Högsby,1980,7800.0
0821,Högsby,1981,7821.0
0821,Högsby,1982,7777.0
0821,Högsby,1983,7699.0
0821,Högsby,1984,7547.0
0821,Högsby,1985,7392.0
0821,Högsby,1986,7296.0
0821,Högsby,1987,7215.0
0821,Högsby,1988,7184.0
0821,Högsby,1989,7182.0
0821,Högsby,1990,7177.0
0821,Högsby,1991,7104.0
0821,Högsby,1992,7046.0
0821,Högsby,1993,7092.0
0821,Högsby,1994,7326.0
0821,Högsby,1995,7175.0
0821,Högsby,1996,6982.0
0821,Högsby,1997,6783.0
0821,Högsby,1998,6717.0
0821,Högsby,1999,6544.0
0821,Högsby,2000,6380.0
0821,Högsby,2001,6349.0
0821,Högsby,2002,6300.0
0821,Högsby,2003,6348.0
0821,Högsby,2004,6244.0
0821,Högsby,2005,6066.0
0821,Högsby,2006,6033.0
0821,Högsby,2007,5931.0
0821,Högsby,2008,5930.0
0821,Högsby,2009,5873.0
0821,Högsby,2010,5777.0
0821,Högsby,2011,5768.0
0821,Högsby,2012,5730.0
0821,Högsby,2013,5718.0
0821,Högsby,2014,5782.0
