municipality,name,year,median_income
0114,Upplands Väsby,1999,184600.0
0114,Upplands Väsby,2000,191000.0
0114,Upplands Väsby,2001,199500.0
0114,Upplands Väsby,2002,205500.0
0114,Upplands Väsby,2003,210600.0
0114,Upplands Väsby,2004,212100.0
0114,Upplands Väsby,2005,215700.0
0114,Upplands Väsby,2006,220700.0
0114,Upplands Väsby,2007,228700.0
0114,Upplands Väsby,2008,237600.0
0114,Upplands Väsby,2009,240100.0
0114,Upplands Väsby,2010,240900.0
0114,Upplands Väsby,2011,246900.0
0114,Upplands Väsby,2012,254000.0
0114,Upplands Väsby,2013,258800.0
0114,Upplands Väsby,2014,263900.0
0115,Vallentuna,1999,183000.0
0115,Vallentuna,2000,190800.0
0115,Vallentuna,2001,199900.0
0115,Vallentuna,2002,208500.0
0115,Vallentuna,2003,213000.0
0115,Vallentuna,2004,216100.0
0115,Vallentuna,2005,222300.0
0115,Vallentuna,2006,229300.0
0115,Vallentuna,2007,239500.0
0115,Vallentuna,2008,249800.0
0115,Vallentuna,2009,256000.0
0115,Vallentuna,2010,260000.0
0115,Vallentuna,2011,268700.0
0115,Vallentuna,2012,278100.0
0115,Vallentuna,2013,285800.0
0115,Vallentuna,2014,293700.0
0117,Österåker,1999,184500.0
0117,Österåker,2000,193300.0
0117,Österåker,2001,202700.0
0117,Österåker,2002,209500.0
0117,Österåker,2003,213500.0
0117,Österåker,2004,218100.0
0117,Österåker,2005,223500.0
0117,Österåker,2006,229800.0
0117,Österåker,2007,238700.0
0117,Österåker,2008,248900.0
0117,Österåker,2009,254200.0
0117,Österåker,2010,258300.0
0117,Österåker,2011,263400.0
0117,Österåker,2012,270000.0
0117,Österåker,2013,279300.0
0117,Österåker,2014,285200.0
0120,Värmdö,1999,183700.0
0120,Värmdö,2000,192100.0
0120,Värmdö,2001,201900.0
0120,Värmdö,2002,210300.0
0120,Värmdö,2003,215100.0
0120,Värmdö,2004,220200.0
0120,Värmdö,2005,224400.0
0120,Värmdö,2006,230600.0
0120,Värmdö,2007,239600.0
0120,Värmdö,2008,249700.0
0120,Värmdö,2009,256000.0
0120,Värmdö,2010,259300.0
0120,Värmdö,2011,265900.0
0120,Värmdö,2012,274300.0
0120,Värmdö,2013,281600.0
0120,Värmdö,2014,287600.0
0123,Järfälla,1999,188300.0
0123,Järfälla,2000,195400.0
0123,Järfälla,2001,204000.0
0123,Järfälla,2002,210800.0
0123,Järfälla,2003,215100.0
0123,Järfälla,2004,218700.0
0123,Järfälla,2005,220800.0
0123,Järfälla,2006,226900.0
0123,Järfälla,2007,233400.0
0123,Järfälla,2008,241900.0
0123,Järfälla,2009,245800.0
0123,Järfälla,2010,245900.0
0123,Järfälla,2011,250200.0
0123,Järfälla,2012,257600.0
0123,Järfälla,2013,262500.0
0123,Järfälla,2014,266700.0
0125,Ekerö,1999,193700.0
0125,Ekerö,2000,201700.0
0125,Ekerö,2001,211300.0
0125,Ekerö,2002,217700.0
0125,Ekerö,2003,223700.0
0125,Ekerö,2004,230400.0
0125,Ekerö,2005,234000.0
0125,Ekerö,2006,241000.0
0125,Ekerö,2007,249800.0
0125,Ekerö,2008,260600.0
0125,Ekerö,2009,266700.0
0125,Ekerö,2010,270900.0
0125,Ekerö,2011,279200.0
0125,Ekerö,2012,287000.0
0125,Ekerö,2013,296400.0
0125,Ekerö,2014,301600.0
0126,Huddinge,1999,179200.0
0126,Huddinge,2000,185900.0
0126,Huddinge,2001,194800.0
0126,Huddinge,2002,200500.0
0126,Huddinge,2003,204700.0
0126,Huddinge,2004,208300.0
0126,Huddinge,2005,212000.0
0126,Huddinge,2006,217200.0
0126,Huddinge,2007,224300.0
0126,Huddinge,2008,233000.0
0126,Huddinge,2009,236200.0
0126,Huddinge,2010,238500.0
0126,Huddinge,2011,244400.0
0126,Huddinge,2012,252500.0
0126,Huddinge,2013,259300.0
0126,Huddinge,2014,264000.0
0127,Botkyrka,1999,157900.0
0127,Botkyrka,2000,162800.0
0127,Botkyrka,2001,171800.0
0127,Botkyrka,2002,177300.0
0127,Botkyrka,2003,180800.0
0127,Botkyrka,2004,183600.0
0127,Botkyrka,2005,185500.0
0127,Botkyrka,2006,189900.0
0127,Botkyrka,2007,195900.0
0127,Botkyrka,2008,202700.0
0127,Botkyrka,2009,204500.0
0127,Botkyrka,2010,204600.0
0127,Botkyrka,2011,208300.0
0127,Botkyrka,2012,216000.0
0127,Botkyrka,2013,221600.0
0127,Botkyrka,2014,225500.0
0128,Salem,1999,188400.0
0128,Salem,2000,196800.0
0128,Salem,2001,205700.0
0128,Salem,2002,213500.0
0128,Salem,2003,218700.0
0128,Salem,2004,222400.0
0128,Salem,2005,226600.0
0128,Salem,2006,232700.0
0128,Salem,2007,240900.0
0128,Salem,2008,252300.0
0128,Salem,2009,257700.0
0128,Salem,2010,260300.0
0128,Salem,2011,266800.0
0128,Salem,2012,273000.0
0128,Salem,2013,279300.0
0128,Salem,2014,286400.0
0136,Haninge,1999,175200.0
0136,Haninge,2000,182400.0
0136,Haninge,2001,191100.0
0136,Haninge,2002,197800.0
0136,Haninge,2003,201000.0
0136,Haninge,2004,205000.0
0136,Haninge,2005,207500.0
0136,Haninge,2006,212900.0
0136,Haninge,2007,219800.0
0136,Haninge,2008,228200.0
0136,Haninge,2009,232300.0
0136,Haninge,2010,232900.0
0136,Haninge,2011,237500.0
0136,Haninge,2012,246600.0
0136,Haninge,2013,252700.0
0136,Haninge,2014,257200.0
0138,Tyresö,1999,189000.0
0138,Tyresö,2000,197600.0
0138,Tyresö,2001,206400.0
0138,Tyresö,2002,213600.0
0138,Tyresö,2003,218100.0
0138,Tyresö,2004,221000.0
0138,Tyresö,2005,224700.0
0138,Tyresö,2006,231900.0
0138,Tyresö,2007,240300.0
0138,Tyresö,2008,249600.0
0138,Tyresö,2009,254900.0
0138,Tyresö,2010,256800.0
0138,Tyresö,2011,262100.0
0138,Tyresö,2012,270600.0
0138,Tyresö,2013,279400.0
0138,Tyresö,2014,285500.0
0139,Upplands-Bro,1999,180000.0
0139,Upplands-Bro,2000,187600.0
0139,Upplands-Bro,2001,195600.0
0139,Upplands-Bro,2002,200900.0
0139,Upplands-Bro,2003,205000.0
0139,Upplands-Bro,2004,208700.0
0139,Upplands-Bro,2005,211300.0
0139,Upplands-Bro,2006,215800.0
0139,Upplands-Bro,2007,223800.0
0139,Upplands-Bro,2008,232400.0
0139,Upplands-Bro,2009,235800.0
0139,Upplands-Bro,2010,237900.0
0139,Upplands-Bro,2011,245100.0
0139,Upplands-Bro,2012,253500.0
0139,Upplands-Bro,2013,258600.0
0139,Upplands-Bro,2014,264400.0
0140,Nykvarn,1999,190600.0
0140,Nykvarn,2000,197900.0
0140,Nykvarn,2001,208500.0
0140,Nykvarn,2002,213600.0
0140,Nykvarn,2003,220000.0
0140,Nykvarn,2004,227200.0
0140,Nykvarn,2005,232900.0
0140,Nykvarn,2006,239800.0
0140,Nykvarn,2007,250200.0
0140,Nykvarn,2008,261700.0
0140,Nykvarn,2009,263800.0
0140,Nykvarn,2010,267800.0
0140,Nykvarn,2011,275900.0
0140,Nykvarn,2012,286100.0
0140,Nykvarn,2013,293900.0
0140,Nykvarn,2014,298700.0
0160,Täby,1999,204800.0
0160,Täby,2000,212800.0
0160,Täby,2001,222300.0
0160,Täby,2002,229600.0
0160,Täby,2003,234300.0
0160,Täby,2004,238900.0
0160,Täby,2005,243800.0
0160,Täby,2006,252700.0
0160,Täby,2007,264200.0
0160,Täby,2008,274700.0
0160,Täby,2009,281500.0
0160,Täby,2010,283900.0
0160,Täby,2011,290600.0
0160,Täby,2012,301200.0
0160,Täby,2013,309000.0
0160,Täby,2014,316800.0
0162,Danderyd,1999,209600.0
0162,Danderyd,2000,218400.0
0162,Danderyd,2001,230000.0
0162,Danderyd,2002,236200.0
0162,Danderyd,2003,240300.0
0162,Danderyd,2004,247100.0
0162,Danderyd,2005,252700.0
0162,Danderyd,2006,263400.0
0162,Danderyd,2007,274000.0
0162,Danderyd,2008,283900.0
0162,Danderyd,2009,291600.0
0162,Danderyd,2010,293200.0
0162,Danderyd,2011,299300.0
0162,Danderyd,2012,309000.0
0162,Danderyd,2013,318700.0
0162,Danderyd,2014,324700.0
0163,Sollentuna,1999,194500.0
0163,Sollentuna,2000,202900.0
0163,Sollentuna,2001,213500.0
0163,Sollentuna,2002,219200.0
0163,Sollentuna,2003,224500.0
0163,Sollentuna,2004,228400.0
0163,Sollentuna,2005,232600.0
0163,Sollentuna,2006,239200.0
0163,Sollentuna,2007,248800.0
0163,Sollentuna,2008,259600.0
0163,Sollentuna,2009,264200.0
0163,Sollentuna,2010,266100.0
0163,Sollentuna,2011,272000.0
0163,Sollentuna,2012,281700.0
0163,Sollentuna,2013,290300.0
0163,Sollentuna,2014,294500.0
0180,Stockholm,1999,175200.0
0180,Stockholm,2000,183000.0
0180,Stockholm,2001,192100.0
0180,Stockholm,2002,197900.0
0180,Stockholm,2003,202300.0
0180,Stockholm,2004,206600.0
0180,Stockholm,2005,210600.0
0180,Stockholm,2006,218700.0
0180,Stockholm,2007,228300.0
0180,Stockholm,2008,240200.0
0180,Stockholm,2009,245800.0
0180,Stockholm,2010,248700.0
0180,Stockholm,2011,256700.0
0180,Stockholm,2012,267000.0
0180,Stockholm,2013,274700.0
0180,Stockholm,2014,281100.0
0181,Södertälje,1999,163700.0
0181,Södertälje,2000,169200.0
0181,Södertälje,2001,178800.0
0181,Södertälje,2002,183500.0
0181,Södertälje,2003,188200.0
0181,Södertälje,2004,191000.0
0181,Södertälje,2005,193500.0
0181,Södertälje,2006,197500.0
0181,Södertälje,2007,201900.0
0181,Södertälje,2008,207400.0
0181,Södertälje,2009,206800.0
0181,Södertälje,2010,205200.0
0181,Södertälje,2011,212000.0
0181,Södertälje,2012,219400.0
0181,Södertälje,2013,224500.0
0181,Södertälje,2014,226800.0
0182,Nacka,1999,188900.0
0182,Nacka,2000,197000.0
0182,Nacka,2001,207300.0
0182,Nacka,2002,215500.0
0182,Nacka,2003,220000.0
0182,Nacka,2004,226500.0
0182,Nacka,2005,231400.0
0182,Nacka,2006,239000.0
0182,Nacka,2007,249600.0
0182,Nacka,2008,259600.0
0182,Nacka,2009,264900.0
0182,Nacka,2010,269200.0
0182,Nacka,2011,278100.0
0182,Nacka,2012,288000.0
0182,Nacka,2013,294600.0
0182,Nacka,2014,303100.0
0183,Sundbyberg,1999,180600.0
0183,Sundbyberg,2000,188500.0
0183,Sundbyberg,2001,198700.0
0183,Sundbyberg,2002,203100.0
0183,Sundbyberg,2003,206100.0
0183,Sundbyberg,2004,209400.0
0183,Sundbyberg,2005,212500.0
0183,Sundbyberg,2006,218400.0
0183,Sundbyberg,2007,228900.0
0183,Sundbyberg,2008,237200.0
0183,Sundbyberg,2009,242300.0
0183,Sundbyberg,2010,244600.0
0183,Sundbyberg,2011,251200.0
0183,Sundbyberg,2012,261900.0
0183,Sundbyberg,2013,269300.0
0183,Sundbyberg,2014,277800.0
0184,Solna,1999,177600.0
0184,Solna,2000,186000.0
0184,Solna,2001,195600.0
0184,Solna,2002,204000.0
0184,Solna,2003,208100.0
0184,Solna,2004,212300.0
0184,Solna,2005,216800.0
0184,Solna,2006,225000.0
0184,Solna,2007,236100.0
0184,Solna,2008,249000.0
0184,Solna,2009,256000.0
0184,Solna,2010,259100.0
0184,Solna,2011,265500.0
0184,Solna,2012,277500.0
0184,Solna,2013,287800.0
0184,Solna,2014,296000.0
0186,Lidingö,1999,198300.0
0186,Lidingö,2000,205100.0
0186,Lidingö,2001,214600.0
0186,Lidingö,2002,221300.0
0186,Lidingö,2003,226000.0
0186,Lidingö,2004,231200.0
0186,Lidingö,2005,235900.0
0186,Lidingö,2006,244000.0
0186,Lidingö,2007,253100.0
0186,Lidingö,2008,264500.0
0186,Lidingö,2009,271000.0
0186,Lidingö,2010,272200.0
0186,Lidingö,2011,276800.0
0186,Lidingö,2012,287300.0
0186,Lidingö,2013,295700.0
0186,Lidingö,2014,300700.0
0187,Vaxholm,1999,183700.0
0187,Vaxholm,2000,193500.0
0187,Vaxholm,2001,205200.0
0187,Vaxholm,2002,212700.0
0187,Vaxholm,2003,216600.0
0187,Vaxholm,2004,223800.0
0187,Vaxholm,2005,228200.0
0187,Vaxholm,2006,235700.0
0187,Vaxholm,2007,248400.0
0187,Vaxholm,2008,256300.0
0187,Vaxholm,2009,266100.0
0187,Vaxholm,2010,269800.0
0187,Vaxholm,2011,278900.0
0187,Vaxholm,2012,288900.0
0187,Vaxholm,2013,296100.0
0187,Vaxholm,2014,299400.0
0188,Norrtälje,1999,157200.0
0188,Norrtälje,2000,163400.0
0188,Norrtälje,2001,170100.0
0188,Norrtälje,2002,178000.0
0188,Norrtälje,2003,183000.0
0188,Norrtälje,2004,186700.0
0188,Norrtälje,2005,189900.0
0188,Norrtälje,2006,195200.0
0188,Norrtälje,2007,201500.0
0188,Norrtälje,2008,208400.0
0188,Norrtälje,2009,213000.0
0188,Norrtälje,2010,214600.0
0188,Norrtälje,2011,219100.0
0188,Norrtälje,2012,226100.0
0188,Norrtälje,2013,232100.0
0188,Norrtälje,2014,236300.0
0191,Sigtuna,1999,179500.0
0191,Sigtuna,2000,186500.0
0191,Sigtuna,2001,193900.0
0191,Sigtuna,2002,198600.0
0191,Sigtuna,2003,202400.0
0191,Sigtuna,2004,205200.0
0191,Sigtuna,2005,207200.0
0191,Sigtuna,2006,212000.0
0191,Sigtuna,2007,219600.0
0191,Sigtuna,2008,227700.0
0191,Sigtuna,2009,228900.0
0191,Sigtuna,2010,229800.0
0191,Sigtuna,2011,235100.0
0191,Sigtuna,2012,242700.0
0191,Sigtuna,2013,247700.0
0191,Sigtuna,2014,253100.0
0192,Nynäshamn,1999,173600.0
0192,Nynäshamn,2000,178700.0
0192,Nynäshamn,2001,185500.0
0192,Nynäshamn,2002,192400.0
0192,Nynäshamn,2003,195800.0
0192,Nynäshamn,2004,201400.0
0192,Nynäshamn,2005,203300.0
0192,Nynäshamn,2006,205300.0
0192,Nynäshamn,2007,211100.0
0192,Nynäshamn,2008,218800.0
0192,Nynäshamn,2009,223800.0
0192,Nynäshamn,2010,224400.0
0192,Nynäshamn,2011,230000.0
0192,Nynäshamn,2012,238500.0
0192,Nynäshamn,2013,244200.0
0192,Nynäshamn,2014,247900.0
0305,Håbo,1999,184600.0
0305,Håbo,2000,193100.0
0305,Håbo,2001,203000.0
0305,Håbo,2002,210800.0
0305,Håbo,2003,215900.0
0305,Håbo,2004,219300.0
0305,Håbo,2005,222200.0
0305,Håbo,2006,228400.0
0305,Håbo,2007,237000.0
0305,Håbo,2008,246900.0
0305,Håbo,2009,250900.0
0305,Håbo,2010,253600.0
0305,Håbo,2011,258900.0
0305,Håbo,2012,268500.0
0305,Håbo,2013,275100.0
0305,Håbo,2014,278200.0
0319,Älvkarleby,1999,159800.0
0319,Älvkarleby,2000,164700.0
0319,Älvkarleby,2001,171700.0
0319,Älvkarleby,2002,177400.0
0319,Älvkarleby,2003,181700.0
0319,Älvkarleby,2004,187700.0
0319,Älvkarleby,2005,189500.0
0319,Älvkarleby,2006,193600.0
0319,Älvkarleby,2007,197400.0
0319,Älvkarleby,2008,206200.0
0319,Älvkarleby,2009,212000.0
0319,Älvkarleby,2010,213200.0
0319,Älvkarleby,2011,214300.0
0319,Älvkarleby,2012,222100.0
0319,Älvkarleby,2013,228300.0
0319,Älvkarleby,2014,231700.0
0330,Knivsta,1999,0.0
0330,Knivsta,2000,0.0
0330,Knivsta,2001,0.0
0330,Knivsta,2002,206100.0
0330,Knivsta,2003,212500.0
0330,Knivsta,2004,216900.0
0330,Knivsta,2005,224300.0
0330,Knivsta,2006,231600.0
0330,Knivsta,2007,241900.0
0330,Knivsta,2008,253300.0
0330,Knivsta,2009,258900.0
0330,Knivsta,2010,263500.0
0330,Knivsta,2011,273100.0
0330,Knivsta,2012,285400.0
0330,Knivsta,2013,293000.0
0330,Knivsta,2014,300500.0
0331,Heby,1999,142100.0
0331,Heby,2000,146600.0
0331,Heby,2001,152400.0
0331,Heby,2002,160600.0
0331,Heby,2003,165800.0
0331,Heby,2004,169300.0
0331,Heby,2005,172400.0
0331,Heby,2006,178400.0
0331,Heby,2007,183700.0
0331,Heby,2008,189200.0
0331,Heby,2009,193200.0
0331,Heby,2010,194900.0
0331,Heby,2011,198900.0
0331,Heby,2012,207900.0
0331,Heby,2013,214000.0
0331,Heby,2014,217600.0
0360,Tierp,1999,147100.0
0360,Tierp,2000,151600.0
0360,Tierp,2001,158500.0
0360,Tierp,2002,164500.0
0360,Tierp,2003,170200.0
0360,Tierp,2004,174200.0
0360,Tierp,2005,177000.0
0360,Tierp,2006,182200.0
0360,Tierp,2007,187100.0
0360,Tierp,2008,195300.0
0360,Tierp,2009,198600.0
0360,Tierp,2010,198800.0
0360,Tierp,2011,204200.0
0360,Tierp,2012,211900.0
0360,Tierp,2013,216800.0
0360,Tierp,2014,219300.0
0380,Uppsala,1999,159200.0
0380,Uppsala,2000,166200.0
0380,Uppsala,2001,175000.0
0380,Uppsala,2002,181500.0
0380,Uppsala,2003,186700.0
0380,Uppsala,2004,190500.0
0380,Uppsala,2005,192900.0
0380,Uppsala,2006,198600.0
0380,Uppsala,2007,206800.0
0380,Uppsala,2008,215300.0
0380,Uppsala,2009,219900.0
0380,Uppsala,2010,221700.0
0380,Uppsala,2011,228200.0
0380,Uppsala,2012,236800.0
0380,Uppsala,2013,244300.0
0380,Uppsala,2014,250000.0
0381,Enköping,1999,158200.0
0381,Enköping,2000,164700.0
0381,Enköping,2001,171700.0
0381,Enköping,2002,179100.0
0381,Enköping,2003,185200.0
0381,Enköping,2004,189000.0
0381,Enköping,2005,192100.0
0381,Enköping,2006,197600.0
0381,Enköping,2007,205000.0
0381,Enköping,2008,213900.0
0381,Enköping,2009,220100.0
0381,Enköping,2010,221700.0
0381,Enköping,2011,227800.0
0381,Enköping,2012,237900.0
0381,Enköping,2013,244500.0
0381,Enköping,2014,248100.0
0382,Östhammar,1999,155300.0
0382,Östhammar,2000,161000.0
0382,Östhammar,2001,168400.0
0382,Östhammar,2002,175900.0
0382,Östhammar,2003,181100.0
0382,Östhammar,2004,185100.0
0382,Östhammar,2005,188800.0
0382,Östhammar,2006,193600.0
0382,Östhammar,2007,199900.0
0382,Östhammar,2008,209700.0
0382,Östhammar,2009,215500.0
0382,Östhammar,2010,216300.0
0382,Östhammar,2011,222100.0
0382,Östhammar,2012,230800.0
0382,Östhammar,2013,238500.0
0382,Östhammar,2014,241500.0
0428,Vingåker,1999,150800.0
0428,Vingåker,2000,156500.0
0428,Vingåker,2001,163600.0
0428,Vingåker,2002,171000.0
0428,Vingåker,2003,176200.0
0428,Vingåker,2004,180000.0
0428,Vingåker,2005,182300.0
0428,Vingåker,2006,187700.0
0428,Vingåker,2007,191100.0
0428,Vingåker,2008,200900.0
0428,Vingåker,2009,206300.0
0428,Vingåker,2010,204700.0
0428,Vingåker,2011,209400.0
0428,Vingåker,2012,213400.0
0428,Vingåker,2013,219900.0
0428,Vingåker,2014,220000.0
0461,Gnesta,1999,159100.0
0461,Gnesta,2000,166000.0
0461,Gnesta,2001,173700.0
0461,Gnesta,2002,180900.0
0461,Gnesta,2003,186700.0
0461,Gnesta,2004,189700.0
0461,Gnesta,2005,194000.0
0461,Gnesta,2006,199400.0
0461,Gnesta,2007,208100.0
0461,Gnesta,2008,216400.0
0461,Gnesta,2009,220200.0
0461,Gnesta,2010,223000.0
0461,Gnesta,2011,225600.0
0461,Gnesta,2012,232800.0
0461,Gnesta,2013,237800.0
0461,Gnesta,2014,243800.0
0480,Nyköping,1999,159000.0
0480,Nyköping,2000,164700.0
0480,Nyköping,2001,171800.0
0480,Nyköping,2002,179500.0
0480,Nyköping,2003,186300.0
0480,Nyköping,2004,190700.0
0480,Nyköping,2005,194300.0
0480,Nyköping,2006,201000.0
0480,Nyköping,2007,208600.0
0480,Nyköping,2008,218200.0
0480,Nyköping,2009,222000.0
0480,Nyköping,2010,223800.0
0480,Nyköping,2011,229000.0
0480,Nyköping,2012,235600.0
0480,Nyköping,2013,243200.0
0480,Nyköping,2014,247100.0
0481,Oxelösund,1999,171300.0
0481,Oxelösund,2000,175800.0
0481,Oxelösund,2001,181600.0
0481,Oxelösund,2002,188800.0
0481,Oxelösund,2003,194100.0
0481,Oxelösund,2004,197700.0
0481,Oxelösund,2005,201900.0
0481,Oxelösund,2006,207200.0
0481,Oxelösund,2007,213000.0
0481,Oxelösund,2008,222100.0
0481,Oxelösund,2009,224500.0
0481,Oxelösund,2010,224800.0
0481,Oxelösund,2011,228500.0
0481,Oxelösund,2012,233200.0
0481,Oxelösund,2013,240000.0
0481,Oxelösund,2014,239700.0
0482,Flen,1999,149800.0
0482,Flen,2000,155400.0
0482,Flen,2001,161800.0
0482,Flen,2002,168300.0
0482,Flen,2003,175300.0
0482,Flen,2004,179400.0
0482,Flen,2005,182200.0
0482,Flen,2006,186100.0
0482,Flen,2007,190900.0
0482,Flen,2008,196800.0
0482,Flen,2009,199300.0
0482,Flen,2010,198500.0
0482,Flen,2011,201300.0
0482,Flen,2012,206200.0
0482,Flen,2013,210800.0
0482,Flen,2014,211300.0
0483,Katrineholm,1999,152500.0
0483,Katrineholm,2000,158500.0
0483,Katrineholm,2001,163600.0
0483,Katrineholm,2002,169000.0
0483,Katrineholm,2003,173600.0
0483,Katrineholm,2004,176900.0
0483,Katrineholm,2005,180300.0
0483,Katrineholm,2006,184700.0
0483,Katrineholm,2007,191100.0
0483,Katrineholm,2008,198400.0
0483,Katrineholm,2009,202700.0
0483,Katrineholm,2010,202000.0
0483,Katrineholm,2011,207200.0
0483,Katrineholm,2012,214300.0
0483,Katrineholm,2013,220200.0
0483,Katrineholm,2014,223800.0
0484,Eskilstuna,1999,151700.0
0484,Eskilstuna,2000,155600.0
0484,Eskilstuna,2001,162600.0
0484,Eskilstuna,2002,170100.0
0484,Eskilstuna,2003,177300.0
0484,Eskilstuna,2004,181700.0
0484,Eskilstuna,2005,185700.0
0484,Eskilstuna,2006,191600.0
0484,Eskilstuna,2007,199000.0
0484,Eskilstuna,2008,206900.0
0484,Eskilstuna,2009,207000.0
0484,Eskilstuna,2010,206100.0
0484,Eskilstuna,2011,210600.0
0484,Eskilstuna,2012,216600.0
0484,Eskilstuna,2013,222100.0
0484,Eskilstuna,2014,223800.0
0486,Strängnäs,1999,165100.0
0486,Strängnäs,2000,171200.0
0486,Strängnäs,2001,180500.0
0486,Strängnäs,2002,188200.0
0486,Strängnäs,2003,193600.0
0486,Strängnäs,2004,199300.0
0486,Strängnäs,2005,202400.0
0486,Strängnäs,2006,207200.0
0486,Strängnäs,2007,215500.0
0486,Strängnäs,2008,224200.0
0486,Strängnäs,2009,229900.0
0486,Strängnäs,2010,233100.0
0486,Strängnäs,2011,239400.0
0486,Strängnäs,2012,248000.0
0486,Strängnäs,2013,253200.0
0486,Strängnäs,2014,256100.0
0488,Trosa,1999,177400.0
0488,Trosa,2000,184900.0
0488,Trosa,2001,192000.0
0488,Trosa,2002,200200.0
0488,Trosa,2003,204300.0
0488,Trosa,2004,210800.0
0488,Trosa,2005,217700.0
0488,Trosa,2006,222700.0
0488,Trosa,2007,230300.0
0488,Trosa,2008,240800.0
0488,Trosa,2009,241900.0
0488,Trosa,2010,246200.0
0488,Trosa,2011,252500.0
0488,Trosa,2012,262700.0
0488,Trosa,2013,264900.0
0488,Trosa,2014,268800.0
0509,Ödeshög,1999,137200.0
0509,Ödeshög,2000,143400.0
0509,Ödeshög,2001,147100.0
0509,Ödeshög,2002,155400.0
0509,Ödeshög,2003,161500.0
0509,Ödeshög,2004,166000.0
0509,Ödeshög,2005,168700.0
0509,Ödeshög,2006,175200.0
0509,Ödeshög,2007,181000.0
0509,Ödeshög,2008,186600.0
0509,Ödeshög,2009,189100.0
0509,Ödeshög,2010,191700.0
0509,Ödeshög,2011,195100.0
0509,Ödeshög,2012,201500.0
0509,Ödeshög,2013,208300.0
0509,Ödeshög,2014,210500.0
0512,Ydre,1999,139200.0
0512,Ydre,2000,144700.0
0512,Ydre,2001,151600.0
0512,Ydre,2002,158900.0
0512,Ydre,2003,167600.0
0512,Ydre,2004,169200.0
0512,Ydre,2005,173400.0
0512,Ydre,2006,179700.0
0512,Ydre,2007,188200.0
0512,Ydre,2008,198500.0
0512,Ydre,2009,203500.0
0512,Ydre,2010,205800.0
0512,Ydre,2011,206000.0
0512,Ydre,2012,214100.0
0512,Ydre,2013,222300.0
0512,Ydre,2014,222800.0
0513,Kinda,1999,141900.0
0513,Kinda,2000,147900.0
0513,Kinda,2001,153200.0
0513,Kinda,2002,161600.0
0513,Kinda,2003,169000.0
0513,Kinda,2004,173500.0
0513,Kinda,2005,178200.0
0513,Kinda,2006,182900.0
0513,Kinda,2007,187600.0
0513,Kinda,2008,196500.0
0513,Kinda,2009,201400.0
0513,Kinda,2010,204200.0
0513,Kinda,2011,209200.0
0513,Kinda,2012,216000.0
0513,Kinda,2013,224300.0
0513,Kinda,2014,226400.0
0560,Boxholm,1999,147900.0
0560,Boxholm,2000,154900.0
0560,Boxholm,2001,158800.0
0560,Boxholm,2002,168700.0
0560,Boxholm,2003,175600.0
0560,Boxholm,2004,179000.0
0560,Boxholm,2005,184000.0
0560,Boxholm,2006,188500.0
0560,Boxholm,2007,196800.0
0560,Boxholm,2008,206100.0
0560,Boxholm,2009,208900.0
0560,Boxholm,2010,207000.0
0560,Boxholm,2011,215800.0
0560,Boxholm,2012,222100.0
0560,Boxholm,2013,226700.0
0560,Boxholm,2014,231700.0
0561,Åtvidaberg,1999,152900.0
0561,Åtvidaberg,2000,159500.0
0561,Åtvidaberg,2001,164000.0
0561,Åtvidaberg,2002,172200.0
0561,Åtvidaberg,2003,177100.0
0561,Åtvidaberg,2004,181100.0
0561,Åtvidaberg,2005,183800.0
0561,Åtvidaberg,2006,188100.0
0561,Åtvidaberg,2007,194800.0
0561,Åtvidaberg,2008,202000.0
0561,Åtvidaberg,2009,204000.0
0561,Åtvidaberg,2010,204500.0
0561,Åtvidaberg,2011,211000.0
0561,Åtvidaberg,2012,216700.0
0561,Åtvidaberg,2013,221700.0
0561,Åtvidaberg,2014,227500.0
0562,Finspång,1999,155200.0
0562,Finspång,2000,160200.0
0562,Finspång,2001,165200.0
0562,Finspång,2002,172000.0
0562,Finspång,2003,179000.0
0562,Finspång,2004,183000.0
0562,Finspång,2005,187500.0
0562,Finspång,2006,191600.0
0562,Finspång,2007,197500.0
0562,Finspång,2008,208100.0
0562,Finspång,2009,213100.0
0562,Finspång,2010,213000.0
0562,Finspång,2011,219700.0
0562,Finspång,2012,225100.0
0562,Finspång,2013,230800.0
0562,Finspång,2014,229700.0
0563,Valdemarsvik,1999,139700.0
0563,Valdemarsvik,2000,145800.0
0563,Valdemarsvik,2001,151900.0
0563,Valdemarsvik,2002,158800.0
0563,Valdemarsvik,2003,166300.0
0563,Valdemarsvik,2004,169000.0
0563,Valdemarsvik,2005,171800.0
0563,Valdemarsvik,2006,176400.0
0563,Valdemarsvik,2007,182600.0
0563,Valdemarsvik,2008,191500.0
0563,Valdemarsvik,2009,193700.0
0563,Valdemarsvik,2010,195300.0
0563,Valdemarsvik,2011,196200.0
0563,Valdemarsvik,2012,202200.0
0563,Valdemarsvik,2013,209700.0
0563,Valdemarsvik,2014,213200.0
0580,Linköping,1999,157600.0
0580,Linköping,2000,164900.0
0580,Linköping,2001,170500.0
0580,Linköping,2002,178100.0
0580,Linköping,2003,182100.0
0580,Linköping,2004,185800.0
0580,Linköping,2005,188500.0
0580,Linköping,2006,193900.0
0580,Linköping,2007,199900.0
0580,Linköping,2008,208900.0
0580,Linköping,2009,212700.0
0580,Linköping,2010,213200.0
0580,Linköping,2011,218400.0
